product_name,category,product_type,brand,color,size,material,price,discount,rating,stock,occasion,date,description
Nike Casual Shirt,Shirts,Casual Shirt,Nike,Red,XL,Denim,5672,20,3.9,75,Travel,2024-08,"Nike Casual Shirt made of Denim, suitable for travel wear."
Adidas Sneakers,Footwear,Sneakers,Adidas,Red,Free,Polyester,3634,42,4.5,117,Travel,2024-12,"Adidas Sneakers made of Polyester, suitable for travel wear."
Nike Chinos,Pants,Chinos,Nike,Blue,M,Denim,5887,10,3.0,80,Party,2024-10,"Nike Chinos made of Denim, suitable for party wear."
Levis Chinos,Pants,Chinos,Levis,Green,M,Canvas,8529,19,3.3,154,Sports,2024-07,"Levis Chinos made of Canvas, suitable for sports wear."
Puma Digital Watch,Watches,Digital Watch,Puma,Blue,Free,Leather,6845,40,4.4,70,Sports,2024-01,"Puma Digital Watch made of Leather, suitable for sports wear."
Zara Denim Shirt,Shirts,Denim Shirt,Zara,Red,L,Denim,6222,9,3.0,148,Party,2024-04,"Zara Denim Shirt made of Denim, suitable for party wear."
Adidas Linen Shirt,Shirts,Linen Shirt,Adidas,White,XL,Leather,2770,19,3.2,143,Formal,2024-10,"Adidas Linen Shirt made of Leather, suitable for formal wear."
Nike Linen Shirt,Shirts,Linen Shirt,Nike,Grey,M,Leather,6427,37,4.7,61,Casual,2024-01,"Nike Linen Shirt made of Leather, suitable for casual wear."
Nike Sandals,Footwear,Sandals,Nike,Grey,Free,Denim,6638,25,4.0,192,Travel,2024-11,"Nike Sandals made of Denim, suitable for travel wear."
Fossil Denim Shirt,Shirts,Denim Shirt,Fossil,Brown,S,Canvas,4963,20,4.8,102,Party,2024-05,"Fossil Denim Shirt made of Canvas, suitable for party wear."
Puma Smart Watch,Watches,Smart Watch,Puma,Red,Free,Denim,7530,8,3.2,145,Formal,2024-09,"Puma Smart Watch made of Denim, suitable for formal wear."
Puma Smart Watch,Watches,Smart Watch,Puma,Black,Free,Cotton,7657,8,4.5,17,Sports,2024-10,"Puma Smart Watch made of Cotton, suitable for sports wear."
H&M Analog Watch,Watches,Analog Watch,H&M,Green,Free,Canvas,3160,12,4.8,169,Formal,2024-11,"H&M Analog Watch made of Canvas, suitable for formal wear."
Levis Sneakers,Footwear,Sneakers,Levis,Green,Free,Cotton,8825,29,3.3,147,Sports,2024-11,"Levis Sneakers made of Cotton, suitable for sports wear."
Nike Digital Watch,Watches,Digital Watch,Nike,Grey,Free,Cotton,1070,6,3.2,113,Casual,2024-01,"Nike Digital Watch made of Cotton, suitable for casual wear."
Fossil Linen Shirt,Shirts,Linen Shirt,Fossil,Green,XL,Canvas,7494,50,4.4,128,Travel,2024-11,"Fossil Linen Shirt made of Canvas, suitable for travel wear."
Adidas Joggers,Pants,Joggers,Adidas,White,L,Canvas,4599,8,3.3,132,Formal,2024-10,"Adidas Joggers made of Canvas, suitable for formal wear."
Fossil Joggers,Pants,Joggers,Fossil,Black,L,Canvas,8716,7,3.8,37,Sports,2024-05,"Fossil Joggers made of Canvas, suitable for sports wear."
Adidas Chinos,Pants,Chinos,Adidas,Brown,L,Cotton,8041,10,4.2,30,Formal,2024-06,"Adidas Chinos made of Cotton, suitable for formal wear."
Puma Laptop Bag,Bags,Laptop Bag,Puma,Grey,Free,Leather,7901,12,4.3,86,Formal,2024-06,"Puma Laptop Bag made of Leather, suitable for formal wear."
Nike Duffel Bag,Bags,Duffel Bag,Nike,Grey,Free,Canvas,7419,26,3.2,156,Party,2024-06,"Nike Duffel Bag made of Canvas, suitable for party wear."
Fossil Trousers,Pants,Trousers,Fossil,Grey,L,Denim,4214,21,3.9,196,Formal,2024-11,"Fossil Trousers made of Denim, suitable for formal wear."
Zara Sandals,Footwear,Sandals,Zara,Brown,Free,Denim,3160,21,3.3,102,Travel,2024-03,"Zara Sandals made of Denim, suitable for travel wear."
H&M Casual Shirt,Shirts,Casual Shirt,H&M,Grey,S,Cotton,6694,6,4.5,11,Sports,2024-08,"H&M Casual Shirt made of Cotton, suitable for sports wear."
Nike Digital Watch,Watches,Digital Watch,Nike,White,Free,Canvas,8027,9,3.2,53,Formal,2024-04,"Nike Digital Watch made of Canvas, suitable for formal wear."
Levis Casual Shirt,Shirts,Casual Shirt,Levis,Green,XL,Polyester,2048,50,3.2,123,Formal,2024-04,"Levis Casual Shirt made of Polyester, suitable for formal wear."
Zara Sneakers,Footwear,Sneakers,Zara,Red,Free,Cotton,2030,36,3.8,79,Party,2024-04,"Zara Sneakers made of Cotton, suitable for party wear."
Fossil Sling Bag,Bags,Sling Bag,Fossil,Black,Free,Denim,7474,41,3.7,0,Formal,2024-07,"Fossil Sling Bag made of Denim, suitable for formal wear."
Levis Duffel Bag,Bags,Duffel Bag,Levis,White,Free,Denim,5594,5,3.8,78,Casual,2024-11,"Levis Duffel Bag made of Denim, suitable for casual wear."
Adidas Sneakers,Footwear,Sneakers,Adidas,Grey,Free,Polyester,7266,49,3.8,83,Casual,2024-06,"Adidas Sneakers made of Polyester, suitable for casual wear."
Nike Sandals,Footwear,Sandals,Nike,White,Free,Polyester,4597,45,4.6,173,Casual,2024-08,"Nike Sandals made of Polyester, suitable for casual wear."
Nike Denim Shirt,Shirts,Denim Shirt,Nike,Green,M,Cotton,2087,10,4.7,19,Travel,2024-04,"Nike Denim Shirt made of Cotton, suitable for travel wear."
Puma Laptop Bag,Bags,Laptop Bag,Puma,Grey,Free,Polyester,3454,40,3.9,15,Travel,2024-05,"Puma Laptop Bag made of Polyester, suitable for travel wear."
Fossil Trousers,Pants,Trousers,Fossil,Blue,S,Canvas,1369,16,3.2,107,Casual,2024-05,"Fossil Trousers made of Canvas, suitable for casual wear."
Fossil Analog Watch,Watches,Analog Watch,Fossil,Black,Free,Polyester,8518,43,3.8,110,Party,2024-02,"Fossil Analog Watch made of Polyester, suitable for party wear."
H&M Linen Shirt,Shirts,Linen Shirt,H&M,Green,XL,Canvas,7741,10,4.3,50,Casual,2024-09,"H&M Linen Shirt made of Canvas, suitable for casual wear."
Tommy Hilfiger Trousers,Pants,Trousers,Tommy Hilfiger,Green,S,Cotton,2229,13,4.2,164,Party,2024-01,"Tommy Hilfiger Trousers made of Cotton, suitable for party wear."
Nike Duffel Bag,Bags,Duffel Bag,Nike,Black,Free,Leather,3239,34,4.9,51,Sports,2024-08,"Nike Duffel Bag made of Leather, suitable for sports wear."
Tommy Hilfiger Chinos,Pants,Chinos,Tommy Hilfiger,Black,M,Cotton,2278,12,4.1,85,Sports,2024-07,"Tommy Hilfiger Chinos made of Cotton, suitable for sports wear."
Puma Running Shoes,Footwear,Running Shoes,Puma,Brown,Free,Leather,1146,34,4.2,56,Sports,2024-02,"Puma Running Shoes made of Leather, suitable for sports wear."
Zara Analog Watch,Watches,Analog Watch,Zara,Brown,Free,Cotton,515,49,3.4,117,Formal,2024-04,"Zara Analog Watch made of Cotton, suitable for formal wear."
Tommy Hilfiger Joggers,Pants,Joggers,Tommy Hilfiger,Brown,M,Denim,9645,47,3.3,41,Sports,2024-12,"Tommy Hilfiger Joggers made of Denim, suitable for sports wear."
Zara Sandals,Footwear,Sandals,Zara,Brown,Free,Leather,1462,40,4.4,148,Party,2024-12,"Zara Sandals made of Leather, suitable for party wear."
Tommy Hilfiger Casual Shirt,Shirts,Casual Shirt,Tommy Hilfiger,Grey,M,Leather,9188,34,4.1,29,Sports,2024-03,"Tommy Hilfiger Casual Shirt made of Leather, suitable for sports wear."
Levis Sandals,Footwear,Sandals,Levis,Brown,Free,Canvas,4707,20,4.3,71,Travel,2024-09,"Levis Sandals made of Canvas, suitable for travel wear."
Tommy Hilfiger Sling Bag,Bags,Sling Bag,Tommy Hilfiger,Brown,Free,Denim,4236,11,4.6,119,Sports,2024-05,"Tommy Hilfiger Sling Bag made of Denim, suitable for sports wear."
Levis Digital Watch,Watches,Digital Watch,Levis,Blue,Free,Denim,9881,14,3.9,20,Travel,2024-11,"Levis Digital Watch made of Denim, suitable for travel wear."
Levis Linen Shirt,Shirts,Linen Shirt,Levis,Black,M,Leather,923,12,4.3,8,Sports,2024-11,"Levis Linen Shirt made of Leather, suitable for sports wear."
Adidas Sling Bag,Bags,Sling Bag,Adidas,Brown,Free,Leather,6029,37,4.8,143,Casual,2024-09,"Adidas Sling Bag made of Leather, suitable for casual wear."
Levis Chinos,Pants,Chinos,Levis,Red,XL,Denim,3466,23,4.7,154,Party,2024-07,"Levis Chinos made of Denim, suitable for party wear."
Nike Sneakers,Footwear,Sneakers,Nike,Black,Free,Polyester,9339,17,4.2,136,Party,2024-11,"Nike Sneakers made of Polyester, suitable for party wear."
Adidas Trousers,Pants,Trousers,Adidas,White,M,Polyester,8959,9,4.9,173,Sports,2024-03,"Adidas Trousers made of Polyester, suitable for sports wear."
H&M Running Shoes,Footwear,Running Shoes,H&M,Red,Free,Cotton,6073,48,4.2,77,Party,2024-06,"H&M Running Shoes made of Cotton, suitable for party wear."
Puma Chinos,Pants,Chinos,Puma,Blue,S,Leather,1913,36,3.8,138,Casual,2024-09,"Puma Chinos made of Leather, suitable for casual wear."
Adidas Sandals,Footwear,Sandals,Adidas,Green,Free,Canvas,4684,20,4.7,193,Travel,2024-11,"Adidas Sandals made of Canvas, suitable for travel wear."
H&M Sling Bag,Bags,Sling Bag,H&M,White,Free,Leather,7899,13,3.1,59,Party,2024-11,"H&M Sling Bag made of Leather, suitable for party wear."
Adidas Jeans,Pants,Jeans,Adidas,White,M,Leather,5638,46,4.7,8,Travel,2024-03,"Adidas Jeans made of Leather, suitable for travel wear."
Levis Sandals,Footwear,Sandals,Levis,Grey,Free,Polyester,4832,40,3.3,134,Travel,2024-10,"Levis Sandals made of Polyester, suitable for travel wear."
Puma Trousers,Pants,Trousers,Puma,Black,XL,Denim,6904,19,4.8,135,Casual,2024-09,"Puma Trousers made of Denim, suitable for casual wear."
Fossil Smart Watch,Watches,Smart Watch,Fossil,Blue,Free,Leather,2020,39,3.0,31,Travel,2024-04,"Fossil Smart Watch made of Leather, suitable for travel wear."
Puma Chinos,Pants,Chinos,Puma,Green,S,Leather,6419,30,4.0,189,Travel,2024-09,"Puma Chinos made of Leather, suitable for travel wear."
Fossil Linen Shirt,Shirts,Linen Shirt,Fossil,Black,XL,Leather,9024,30,3.9,9,Sports,2024-12,"Fossil Linen Shirt made of Leather, suitable for sports wear."
Fossil Smart Watch,Watches,Smart Watch,Fossil,Blue,Free,Denim,3915,23,4.0,166,Travel,2024-09,"Fossil Smart Watch made of Denim, suitable for travel wear."
Adidas Sandals,Footwear,Sandals,Adidas,Grey,Free,Polyester,7596,10,3.5,36,Sports,2024-02,"Adidas Sandals made of Polyester, suitable for sports wear."
Zara Joggers,Pants,Joggers,Zara,Grey,XL,Canvas,3127,38,4.6,196,Casual,2024-10,"Zara Joggers made of Canvas, suitable for casual wear."
Fossil Linen Shirt,Shirts,Linen Shirt,Fossil,White,L,Leather,8679,41,3.3,70,Travel,2024-12,"Fossil Linen Shirt made of Leather, suitable for travel wear."
Zara Running Shoes,Footwear,Running Shoes,Zara,Brown,Free,Denim,4431,23,3.3,195,Formal,2024-12,"Zara Running Shoes made of Denim, suitable for formal wear."
Levis Trousers,Pants,Trousers,Levis,Blue,M,Denim,4694,26,4.8,80,Travel,2024-12,"Levis Trousers made of Denim, suitable for travel wear."
H&M Sneakers,Footwear,Sneakers,H&M,Brown,Free,Leather,5682,27,3.2,197,Party,2024-10,"H&M Sneakers made of Leather, suitable for party wear."
Levis Smart Watch,Watches,Smart Watch,Levis,Brown,Free,Denim,925,41,4.4,75,Travel,2024-07,"Levis Smart Watch made of Denim, suitable for travel wear."
Levis Formal Shoes,Footwear,Formal Shoes,Levis,Green,Free,Polyester,2746,9,4.5,159,Formal,2024-11,"Levis Formal Shoes made of Polyester, suitable for formal wear."
Tommy Hilfiger Sling Bag,Bags,Sling Bag,Tommy Hilfiger,Brown,Free,Leather,3818,14,3.7,65,Sports,2024-05,"Tommy Hilfiger Sling Bag made of Leather, suitable for sports wear."
Adidas Running Shoes,Footwear,Running Shoes,Adidas,Green,Free,Canvas,8402,31,3.8,126,Travel,2024-01,"Adidas Running Shoes made of Canvas, suitable for travel wear."
Zara Running Shoes,Footwear,Running Shoes,Zara,Blue,Free,Polyester,9222,34,3.1,124,Formal,2024-09,"Zara Running Shoes made of Polyester, suitable for formal wear."
Adidas Chinos,Pants,Chinos,Adidas,Black,L,Denim,4965,12,3.6,40,Sports,2024-08,"Adidas Chinos made of Denim, suitable for sports wear."
Zara Sneakers,Footwear,Sneakers,Zara,White,Free,Canvas,7743,32,4.1,185,Travel,2024-09,"Zara Sneakers made of Canvas, suitable for travel wear."
Adidas Chinos,Pants,Chinos,Adidas,Black,XL,Canvas,686,7,4.7,83,Travel,2024-04,"Adidas Chinos made of Canvas, suitable for travel wear."
Tommy Hilfiger Analog Watch,Watches,Analog Watch,Tommy Hilfiger,White,Free,Polyester,8813,14,4.8,39,Travel,2024-05,"Tommy Hilfiger Analog Watch made of Polyester, suitable for travel wear."
Nike Trousers,Pants,Trousers,Nike,Grey,L,Polyester,2653,32,3.1,161,Formal,2024-09,"Nike Trousers made of Polyester, suitable for formal wear."
H&M Sandals,Footwear,Sandals,H&M,Blue,Free,Denim,1181,5,4.8,96,Party,2024-07,"H&M Sandals made of Denim, suitable for party wear."
Levis Analog Watch,Watches,Analog Watch,Levis,Blue,Free,Denim,8720,36,4.1,90,Formal,2024-10,"Levis Analog Watch made of Denim, suitable for formal wear."
Nike Chinos,Pants,Chinos,Nike,Brown,L,Cotton,3882,29,4.0,86,Formal,2024-04,"Nike Chinos made of Cotton, suitable for formal wear."
Levis Linen Shirt,Shirts,Linen Shirt,Levis,Brown,M,Denim,6724,27,4.0,36,Formal,2024-05,"Levis Linen Shirt made of Denim, suitable for formal wear."
Zara Denim Shirt,Shirts,Denim Shirt,Zara,Red,M,Canvas,8342,9,4.6,190,Formal,2024-03,"Zara Denim Shirt made of Canvas, suitable for formal wear."
Zara Trousers,Pants,Trousers,Zara,Green,S,Polyester,865,17,3.2,75,Travel,2024-12,"Zara Trousers made of Polyester, suitable for travel wear."
Puma Smart Watch,Watches,Smart Watch,Puma,Red,Free,Polyester,5353,15,3.8,189,Casual,2024-07,"Puma Smart Watch made of Polyester, suitable for casual wear."
Adidas Analog Watch,Watches,Analog Watch,Adidas,Grey,Free,Cotton,8748,17,3.5,159,Casual,2024-01,"Adidas Analog Watch made of Cotton, suitable for casual wear."
Nike Denim Shirt,Shirts,Denim Shirt,Nike,Brown,S,Leather,1965,28,3.9,77,Party,2024-08,"Nike Denim Shirt made of Leather, suitable for party wear."
Puma Smart Watch,Watches,Smart Watch,Puma,Blue,Free,Canvas,1696,18,3.2,153,Formal,2024-02,"Puma Smart Watch made of Canvas, suitable for formal wear."
Zara Smart Watch,Watches,Smart Watch,Zara,Blue,Free,Denim,1957,33,3.5,149,Sports,2024-05,"Zara Smart Watch made of Denim, suitable for sports wear."
Fossil Linen Shirt,Shirts,Linen Shirt,Fossil,White,L,Cotton,4981,5,4.6,20,Travel,2024-12,"Fossil Linen Shirt made of Cotton, suitable for travel wear."
Tommy Hilfiger Trousers,Pants,Trousers,Tommy Hilfiger,White,XL,Polyester,5251,20,4.9,29,Casual,2024-04,"Tommy Hilfiger Trousers made of Polyester, suitable for casual wear."
Adidas Casual Shirt,Shirts,Casual Shirt,Adidas,White,L,Polyester,5144,48,3.3,70,Travel,2024-10,"Adidas Casual Shirt made of Polyester, suitable for travel wear."
Nike Trousers,Pants,Trousers,Nike,Black,XL,Canvas,3080,33,3.7,163,Formal,2024-09,"Nike Trousers made of Canvas, suitable for formal wear."
Adidas Jeans,Pants,Jeans,Adidas,Brown,XL,Polyester,2295,25,3.5,172,Casual,2024-01,"Adidas Jeans made of Polyester, suitable for casual wear."
H&M Digital Watch,Watches,Digital Watch,H&M,Black,Free,Leather,1795,7,4.8,146,Casual,2024-02,"H&M Digital Watch made of Leather, suitable for casual wear."
Nike Formal Shoes,Footwear,Formal Shoes,Nike,Brown,Free,Denim,3496,33,4.8,141,Casual,2024-11,"Nike Formal Shoes made of Denim, suitable for casual wear."
Levis Running Shoes,Footwear,Running Shoes,Levis,Red,Free,Canvas,7367,15,3.9,34,Party,2024-06,"Levis Running Shoes made of Canvas, suitable for party wear."
Fossil Sandals,Footwear,Sandals,Fossil,Red,Free,Cotton,3264,7,3.9,115,Travel,2024-07,"Fossil Sandals made of Cotton, suitable for travel wear."
Tommy Hilfiger Chinos,Pants,Chinos,Tommy Hilfiger,Grey,XL,Polyester,2031,8,4.3,158,Travel,2024-05,"Tommy Hilfiger Chinos made of Polyester, suitable for travel wear."
Tommy Hilfiger Formal Shirt,Shirts,Formal Shirt,Tommy Hilfiger,White,XL,Denim,9613,25,3.3,73,Travel,2024-02,"Tommy Hilfiger Formal Shirt made of Denim, suitable for travel wear."
Zara Jeans,Pants,Jeans,Zara,Green,L,Leather,4711,45,3.6,150,Formal,2024-04,"Zara Jeans made of Leather, suitable for formal wear."
Nike Sling Bag,Bags,Sling Bag,Nike,White,Free,Cotton,5584,11,3.9,169,Party,2024-04,"Nike Sling Bag made of Cotton, suitable for party wear."
Zara Sandals,Footwear,Sandals,Zara,White,Free,Denim,2462,29,4.7,154,Sports,2024-03,"Zara Sandals made of Denim, suitable for sports wear."
Tommy Hilfiger Smart Watch,Watches,Smart Watch,Tommy Hilfiger,Red,Free,Canvas,7316,12,3.0,138,Sports,2024-01,"Tommy Hilfiger Smart Watch made of Canvas, suitable for sports wear."
Fossil Denim Shirt,Shirts,Denim Shirt,Fossil,Red,L,Canvas,7960,25,3.4,89,Travel,2024-11,"Fossil Denim Shirt made of Canvas, suitable for travel wear."
Puma Digital Watch,Watches,Digital Watch,Puma,Red,Free,Cotton,6642,28,4.3,69,Party,2024-09,"Puma Digital Watch made of Cotton, suitable for party wear."
Tommy Hilfiger Smart Watch,Watches,Smart Watch,Tommy Hilfiger,White,Free,Polyester,2957,22,3.1,139,Sports,2024-11,"Tommy Hilfiger Smart Watch made of Polyester, suitable for sports wear."
Zara Digital Watch,Watches,Digital Watch,Zara,White,Free,Cotton,8909,34,3.8,178,Sports,2024-04,"Zara Digital Watch made of Cotton, suitable for sports wear."
Tommy Hilfiger Laptop Bag,Bags,Laptop Bag,Tommy Hilfiger,White,Free,Cotton,6182,6,4.2,61,Party,2024-02,"Tommy Hilfiger Laptop Bag made of Cotton, suitable for party wear."
Puma Smart Watch,Watches,Smart Watch,Puma,Green,Free,Denim,1150,22,4.0,180,Formal,2024-09,"Puma Smart Watch made of Denim, suitable for formal wear."
H&M Duffel Bag,Bags,Duffel Bag,H&M,Black,Free,Canvas,5926,15,3.8,196,Formal,2024-10,"H&M Duffel Bag made of Canvas, suitable for formal wear."
H&M Running Shoes,Footwear,Running Shoes,H&M,Green,Free,Cotton,3813,44,4.1,16,Casual,2024-07,"H&M Running Shoes made of Cotton, suitable for casual wear."
Nike Casual Shirt,Shirts,Casual Shirt,Nike,Green,M,Denim,8060,27,3.8,154,Sports,2024-12,"Nike Casual Shirt made of Denim, suitable for sports wear."
Zara Joggers,Pants,Joggers,Zara,Black,L,Cotton,2587,42,4.9,104,Party,2024-06,"Zara Joggers made of Cotton, suitable for party wear."
Fossil Running Shoes,Footwear,Running Shoes,Fossil,Brown,Free,Canvas,2786,23,3.3,40,Sports,2024-06,"Fossil Running Shoes made of Canvas, suitable for sports wear."
H&M Sling Bag,Bags,Sling Bag,H&M,Red,Free,Denim,9225,33,3.7,88,Sports,2024-12,"H&M Sling Bag made of Denim, suitable for sports wear."
Puma Duffel Bag,Bags,Duffel Bag,Puma,Green,Free,Denim,8067,5,4.1,186,Party,2024-09,"Puma Duffel Bag made of Denim, suitable for party wear."
Tommy Hilfiger Jeans,Pants,Jeans,Tommy Hilfiger,Green,L,Polyester,3204,19,4.3,183,Sports,2024-04,"Tommy Hilfiger Jeans made of Polyester, suitable for sports wear."
Puma Analog Watch,Watches,Analog Watch,Puma,Red,Free,Cotton,9993,11,4.7,99,Sports,2024-03,"Puma Analog Watch made of Cotton, suitable for sports wear."
Fossil Sandals,Footwear,Sandals,Fossil,Green,Free,Cotton,5131,46,4.0,30,Party,2024-09,"Fossil Sandals made of Cotton, suitable for party wear."
Levis Jeans,Pants,Jeans,Levis,Red,M,Denim,7310,36,3.3,63,Party,2024-08,"Levis Jeans made of Denim, suitable for party wear."
Nike Joggers,Pants,Joggers,Nike,Black,M,Polyester,6768,17,4.6,119,Casual,2024-04,"Nike Joggers made of Polyester, suitable for casual wear."
Nike Linen Shirt,Shirts,Linen Shirt,Nike,Black,XL,Leather,6847,12,4.4,0,Travel,2024-09,"Nike Linen Shirt made of Leather, suitable for travel wear."
H&M Sling Bag,Bags,Sling Bag,H&M,Brown,Free,Canvas,7420,32,3.6,156,Party,2024-02,"H&M Sling Bag made of Canvas, suitable for party wear."
Fossil Smart Watch,Watches,Smart Watch,Fossil,Grey,Free,Canvas,7044,15,4.1,119,Casual,2024-07,"Fossil Smart Watch made of Canvas, suitable for casual wear."
Tommy Hilfiger Denim Shirt,Shirts,Denim Shirt,Tommy Hilfiger,Green,XL,Canvas,7889,36,4.5,88,Formal,2024-02,"Tommy Hilfiger Denim Shirt made of Canvas, suitable for formal wear."
H&M Analog Watch,Watches,Analog Watch,H&M,Grey,Free,Polyester,3033,18,4.3,27,Travel,2024-07,"H&M Analog Watch made of Polyester, suitable for travel wear."
Tommy Hilfiger Formal Shoes,Footwear,Formal Shoes,Tommy Hilfiger,Black,Free,Canvas,3329,7,4.0,29,Travel,2024-07,"Tommy Hilfiger Formal Shoes made of Canvas, suitable for travel wear."
Puma Casual Shirt,Shirts,Casual Shirt,Puma,Red,S,Leather,2307,31,4.7,88,Sports,2024-01,"Puma Casual Shirt made of Leather, suitable for sports wear."
Zara Backpack,Bags,Backpack,Zara,Red,Free,Polyester,4803,45,4.3,147,Travel,2024-11,"Zara Backpack made of Polyester, suitable for travel wear."
Nike Denim Shirt,Shirts,Denim Shirt,Nike,Green,L,Canvas,4048,44,3.3,127,Travel,2024-06,"Nike Denim Shirt made of Canvas, suitable for travel wear."
Puma Running Shoes,Footwear,Running Shoes,Puma,Green,Free,Leather,5175,42,3.3,168,Travel,2024-07,"Puma Running Shoes made of Leather, suitable for travel wear."
Nike Casual Shirt,Shirts,Casual Shirt,Nike,Black,S,Leather,909,45,4.8,163,Formal,2024-09,"Nike Casual Shirt made of Leather, suitable for formal wear."
